name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Ag (Babar)",Babar,RefractiveIndex.info,main,Babar.yml,0.001927,0.992792,1.000000,0.000483,1.000000,1.000000,0.000853,1.000000,1.000000,0.001037,0.000000,1.000000,0.000514,1.000000,0.694118
"Ag (Choi)",Choi,RefractiveIndex.info,main,Choi.yml,0.000685,1.000000,0.000000,0.000523,1.000000,0.000000,0.000833,1.000000,0.906429,0.000230,1.000000,1.000000,0.000155,1.000000,0.057412
"Ag (Ciesielski-Ge)",Ciesielski-Ge,RefractiveIndex.info,main,Ciesielski-Ge.yml,0.001436,0.999468,1.000000,0.000764,0.917375,1.000000,0.000746,1.000000,1.000000,0.001082,0.000000,1.000000,0.000200,1.000000,1.000000
"Ag (Ciesielski-Ni)",Ciesielski-Ni,RefractiveIndex.info,main,Ciesielski-Ni.yml,0.002067,0.998262,1.000000,0.000547,1.000000,1.000000,0.000931,1.000000,1.000000,0.000225,1.000000,1.000000,0.000163,1.000000,1.000000
"Ag (Ciesielski)",Ciesielski,RefractiveIndex.info,main,Ciesielski.yml,0.001329,0.999697,1.000000,0.000517,1.000000,1.000000,0.001149,0.000000,1.000000,0.000229,1.000000,1.000000,0.000158,1.000000,1.000000
"Ag (Ferrera-298K)",Ferrera-298K,RefractiveIndex.info,main,Ferrera-298K.yml,0.001377,0.996379,1.000000,0.000460,0.973466,1.000000,0.000482,1.000000,0.249464,0.000229,1.000000,0.000000,0.000158,1.000000,0.000000
"Ag (Ferrera-404K)",Ferrera-404K,RefractiveIndex.info,main,Ferrera-404K.yml,0.001104,0.998110,1.000000,0.000480,0.955524,1.000000,0.000487,1.000000,0.249464,0.000227,1.000000,0.000000,0.000160,1.000000,0.000000
"Ag (Ferrera-501K)",Ferrera-501K,RefractiveIndex.info,main,Ferrera-501K.yml,0.002635,0.992280,1.000000,0.000483,0.958912,1.000000,0.000490,1.000000,0.249464,0.000227,1.000000,0.000000,0.000161,1.000000,0.000000
"Ag (Ferrera-600K)",Ferrera-600K,RefractiveIndex.info,main,Ferrera-600K.yml,0.005691,0.978466,1.000000,0.000528,0.946845,1.000000,0.000489,1.000000,0.249464,0.000226,1.000000,0.000000,0.000161,1.000000,0.000000
"Ag (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Ag (Jiang)",Jiang,RefractiveIndex.info,main,Jiang.yml,0.002519,0.996119,1.000000,0.000522,1.000000,1.000000,0.000943,1.000000,0.642857,0.000229,1.000000,0.000000,0.000157,1.000000,0.000000
"Ag (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Ag (McPeak)",McPeak,RefractiveIndex.info,main,McPeak.yml,0.001121,0.995439,1.000000,0.001088,0.000000,1.000000,0.000799,1.000000,0.428571,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Ag (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Ag (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Ag (Stahrenberg)",Stahrenberg,RefractiveIndex.info,main,Stahrenberg.yml,0.001576,0.994551,0.339395,0.000598,1.000000,0.000000,0.000419,1.000000,0.000000,0.000239,1.000000,0.000000,0.000181,1.000000,0.000000
"Ag (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Ag (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Ag (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"Ag (Wu)",Wu,RefractiveIndex.info,main,Wu.yml,0.000984,0.997812,1.000000,0.000488,1.000000,0.685337,0.000419,1.000000,0.000000,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Ag (Yang)",Yang,RefractiveIndex.info,main,Yang.yml,0.001151,0.996327,1.000000,0.000507,1.000000,1.000000,0.000419,1.000000,1.000000,0.001633,0.000000,1.000000,0.000156,1.000000,1.000000
"Al (Cheng)",Cheng,RefractiveIndex.info,main,Cheng.yml,0.001042,0.992580,1.000000,0.004492,0.977746,0.687094,0.000435,1.000000,0.000000,0.000434,1.000000,0.000000,0.000162,1.000000,0.000000
"Al (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Al (Larruquert)",Larruquert,RefractiveIndex.info,main,Larruquert.yml,0.000677,1.000000,0.000000,0.000714,1.000000,0.000000,0.000438,1.000000,0.000000,0.000378,1.000000,0.000000,0.000163,1.000000,0.000000
"Al (Mathewson)",Mathewson,RefractiveIndex.info,main,Mathewson.yml,0.001040,0.995908,0.660605,0.003863,0.990808,1.000000,0.000618,0.984259,0.479429,0.000207,1.000000,0.000000,0.000175,1.000000,0.000000
"Al (McPeak)",McPeak,RefractiveIndex.info,main,McPeak.yml,0.001121,0.995439,1.000000,0.001088,0.000000,1.000000,0.000799,1.000000,0.428571,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Al (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"Al (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Al (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Al (Rakic)",Rakic,RefractiveIndex.info,main,Rakic.yml,0.000934,0.995106,1.000000,0.002241,0.995448,1.000000,0.000559,0.990217,1.000000,0.000939,0.775410,1.000000,0.000450,1.000000,1.000000
"Al2O3 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"Al2O3 (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Al2O3 (Kischkat)",Kischkat,RefractiveIndex.info,main,Kischkat.yml,0.000172,1.000000,0.000000,0.000223,1.000000,0.000000,0.000195,1.000000,0.686136,0.000710,0.987961,1.000000,0.012303,0.986996,0.915966
"Al2O3 (Querry-e)",Querry-e,RefractiveIndex.info,main,Querry-e.yml,0.000210,1.000000,1.000000,0.000266,1.000000,1.000000,0.000280,1.000000,1.000000,0.000828,0.988607,1.000000,0.007431,0.999658,1.000000
"Al2O3 (Querry-o)",Querry-o,RefractiveIndex.info,main,Querry-o.yml,0.000244,1.000000,1.000000,0.000304,1.000000,1.000000,0.000282,1.000000,1.000000,0.000915,0.988176,1.000000,0.013344,0.999068,1.000000
"Al2O3 (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Al2O3 (Zhukovsky)",Zhukovsky,RefractiveIndex.info,main,Zhukovsky.yml,0.000174,0.985000,1.000000,0.000213,1.000000,1.000000,0.000190,1.000000,0.421316,0.000161,1.000000,0.000000,0.000192,1.000000,0.000000
"AlAs (Rakic)",Rakic,RefractiveIndex.info,main,Rakic.yml,0.000934,0.995106,1.000000,0.002241,0.995448,1.000000,0.000559,0.990217,1.000000,0.000939,0.775410,1.000000,0.000450,1.000000,1.000000
"AlN (Beliaev1)",Beliaev1,RefractiveIndex.info,main,Beliaev1.yml,0.000281,0.996160,1.000000,0.000434,1.000000,1.000000,0.000396,1.000000,0.420114,0.000333,1.000000,0.000000,0.000292,1.000000,0.000000
"AlN (Beliaev2)",Beliaev2,RefractiveIndex.info,main,Beliaev2.yml,0.000294,1.000000,0.000000,0.000487,1.000000,0.000000,0.000507,1.000000,0.356350,0.001011,0.983971,1.000000,0.012321,0.998982,1.000000
"AlN (Kischkat)",Kischkat,RefractiveIndex.info,main,Kischkat.yml,0.000172,1.000000,0.000000,0.000223,1.000000,0.000000,0.000195,1.000000,0.686136,0.000710,0.987961,1.000000,0.012303,0.986996,0.915966
"AlSb (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"AlSb (Djurisic)",Djurisic,RefractiveIndex.info,main,Djurisic.yml,0.001588,0.999293,1.000000,0.000393,0.995761,1.000000,0.000511,0.983484,1.000000,0.000755,1.000000,1.000000,0.000192,1.000000,0.693882
"AlSb (Zollner)",Zollner,RefractiveIndex.info,main,Zollner.yml,0.003293,0.997444,1.000000,0.000627,0.946655,0.330000,0.000291,1.000000,0.000000,0.000454,1.000000,0.000000,0.000328,1.000000,0.000000
"As2S3 (Slavich-abinitio-alpha)",Slavich-abinitio-alpha,RefractiveIndex.info,main,Slavich-abinitio-alpha.yml,0.002189,0.987922,1.000000,0.000337,0.935024,1.000000,0.000360,1.000000,0.693679,0.000486,1.000000,0.000000,0.000259,1.000000,0.000000
"As2S3 (Slavich-abinitio-beta)",Slavich-abinitio-beta,RefractiveIndex.info,main,Slavich-abinitio-beta.yml,0.002442,0.991810,1.000000,0.000182,0.992244,1.000000,0.000274,0.957483,0.693679,0.000207,1.000000,0.000000,0.000336,1.000000,0.000000
"As2S3 (Slavich-abinitio-gamma)",Slavich-abinitio-gamma,RefractiveIndex.info,main,Slavich-abinitio-gamma.yml,0.001096,0.998571,1.000000,0.000338,0.976946,1.000000,0.000222,0.976851,0.693679,0.000265,1.000000,0.000000,0.000468,1.000000,0.000000
"As2S3 (Synowicki-UV)",Synowicki-UV,RefractiveIndex.info,main,Synowicki-UV.yml,0.000861,0.999345,1.000000,0.000189,0.993919,1.000000,0.000211,0.982657,1.000000,0.000293,1.000000,1.000000,0.000241,1.000000,1.000000
"As2Se3 (Joseph-400nm)",Joseph-400nm,RefractiveIndex.info,main,Joseph-400nm.yml,0.001359,0.999281,1.000000,0.000532,0.985583,1.000000,0.000246,1.000000,0.420000,0.000212,1.000000,0.000000,0.000384,1.000000,0.000000
"As2Se3 (Joseph-700nm)",Joseph-700nm,RefractiveIndex.info,main,Joseph-700nm.yml,0.006600,0.999228,1.000000,0.000235,0.997910,1.000000,0.000369,0.973923,0.420000,0.000214,1.000000,0.000000,0.000367,1.000000,0.000000
"Au (Babar)",Babar,RefractiveIndex.info,main,Babar.yml,0.001927,0.992792,1.000000,0.000483,1.000000,1.000000,0.000853,1.000000,1.000000,0.001037,0.000000,1.000000,0.000514,1.000000,0.694118
"Au (Ciesielski-Ge)",Ciesielski-Ge,RefractiveIndex.info,main,Ciesielski-Ge.yml,0.001436,0.999468,1.000000,0.000764,0.917375,1.000000,0.000746,1.000000,1.000000,0.001082,0.000000,1.000000,0.000200,1.000000,1.000000
"Au (Ciesielski)",Ciesielski,RefractiveIndex.info,main,Ciesielski.yml,0.001329,0.999697,1.000000,0.000517,1.000000,1.000000,0.001149,0.000000,1.000000,0.000229,1.000000,1.000000,0.000158,1.000000,1.000000
"Au (Hagemann-2)",Hagemann-2,RefractiveIndex.info,main,Hagemann-2.yml,0.006372,0.999376,1.000000,0.000790,0.886526,0.145625,0.000419,1.000000,0.000000,0.000263,1.000000,0.000000,0.000188,1.000000,0.000000
"Au (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Au (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Au (Lemarchand-11.7nm)",Lemarchand-11.7nm,RefractiveIndex.info,main,Lemarchand-11.7nm.yml,0.002463,0.999895,1.000000,0.000417,0.988842,1.000000,0.000535,0.853281,0.500000,0.000253,1.000000,0.000000,0.000185,1.000000,0.000000
"Au (Lemarchand-3.96nm)",Lemarchand-3.96nm,RefractiveIndex.info,main,Lemarchand-3.96nm.yml,0.001519,0.999943,1.000000,0.000521,0.998748,1.000000,0.000557,0.964253,0.500000,0.000316,1.000000,0.000000,0.000210,1.000000,0.000000
"Au (Lemarchand-4.62nm)",Lemarchand-4.62nm,RefractiveIndex.info,main,Lemarchand-4.62nm.yml,0.002682,0.999859,1.000000,0.000374,0.997448,1.000000,0.000985,0.711984,0.500000,0.000299,1.000000,0.000000,0.000202,1.000000,0.000000
"Au (Lemarchand-5.77nm)",Lemarchand-5.77nm,RefractiveIndex.info,main,Lemarchand-5.77nm.yml,0.002830,0.999847,1.000000,0.000377,0.996892,1.000000,0.001796,0.452768,0.500000,0.000289,1.000000,0.000000,0.000198,1.000000,0.000000
"Au (Magnozzi-225C)",Magnozzi-225C,RefractiveIndex.info,main,Magnozzi-225C.yml,0.001342,0.999973,1.000000,0.001458,0.389961,1.000000,0.000681,1.000000,0.249429,0.000220,1.000000,0.000000,0.000166,1.000000,0.000000
"Au (Magnozzi-25C)",Magnozzi-25C,RefractiveIndex.info,main,Magnozzi-25C.yml,0.002615,0.999901,1.000000,0.000494,0.917262,1.000000,0.000929,1.000000,0.249429,0.000228,1.000000,0.000000,0.000159,1.000000,0.000000
"Au (Magnozzi-350C)",Magnozzi-350C,RefractiveIndex.info,main,Magnozzi-350C.yml,0.002456,0.999902,1.000000,0.001424,0.620159,1.000000,0.000855,1.000000,0.249429,0.000202,1.000000,0.000000,0.000175,1.000000,0.000000
"Au (McPeak)",McPeak,RefractiveIndex.info,main,McPeak.yml,0.001121,0.995439,1.000000,0.001088,0.000000,1.000000,0.000799,1.000000,0.428571,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Au (Olmon-ev)",Olmon-ev,RefractiveIndex.info,main,Olmon-ev.yml,0.002233,0.999928,1.000000,0.000431,0.950359,1.000000,0.000647,1.000000,1.000000,0.000231,1.000000,1.000000,0.000159,1.000000,1.000000
"Au (Olmon-sc)",Olmon-sc,RefractiveIndex.info,main,Olmon-sc.yml,0.002052,0.999940,1.000000,0.000415,0.968224,1.000000,0.001148,0.000000,1.000000,0.001569,0.000000,1.000000,0.000509,1.000000,1.000000
"Au (Olmon-ts)",Olmon-ts,RefractiveIndex.info,main,Olmon-ts.yml,0.002138,0.999932,1.000000,0.000430,0.957419,1.000000,0.000703,1.000000,1.000000,0.000574,1.000000,1.000000,0.000161,1.000000,1.000000
"Au (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"Au (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Au (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Au (Rosenblatt-11nm)",Rosenblatt-11nm,RefractiveIndex.info,main,Rosenblatt-11nm.yml,0.005599,0.999116,1.000000,0.000836,0.968563,1.000000,0.000994,0.998736,0.642857,0.000546,1.000000,0.000000,0.000159,1.000000,0.000000
"Au (Rosenblatt-21nm)",Rosenblatt-21nm,RefractiveIndex.info,main,Rosenblatt-21nm.yml,0.002490,0.999904,1.000000,0.000453,0.935808,1.000000,0.000416,1.000000,0.642857,0.000227,1.000000,0.000000,0.000160,1.000000,0.000000
"Au (Rosenblatt-44nm)",Rosenblatt-44nm,RefractiveIndex.info,main,Rosenblatt-44nm.yml,0.001858,0.999949,1.000000,0.000483,0.811450,1.000000,0.000419,1.000000,0.642857,0.000223,1.000000,0.000000,0.000163,1.000000,0.000000
"Au (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Au (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Au (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"Au (Yakubovsky-117nm)",Yakubovsky-117nm,RefractiveIndex.info,main,Yakubovsky-117nm.yml,0.002225,0.999926,1.000000,0.002314,-1.000000,1.000000,0.001325,-0.309054,0.642857,0.000228,1.000000,0.000000,0.000159,1.000000,0.000000
"Au (Yakubovsky-25nm)",Yakubovsky-25nm,RefractiveIndex.info,main,Yakubovsky-25nm.yml,0.001209,0.999976,1.000000,0.000657,0.884931,1.000000,0.001064,0.000000,0.642857,0.000199,1.000000,0.000000,0.000171,1.000000,0.000000
"Au (Yakubovsky-4nm)",Yakubovsky-4nm,RefractiveIndex.info,main,Yakubovsky-4nm.yml,0.003948,0.999733,1.000000,0.004566,0.972413,1.000000,0.001264,0.994166,1.000000,0.002094,-1.000000,0.200000,0.000164,1.000000,0.000000
"Au (Yakubovsky-53nm)",Yakubovsky-53nm,RefractiveIndex.info,main,Yakubovsky-53nm.yml,0.002125,0.999928,1.000000,0.000862,0.793585,1.000000,0.001351,-0.071259,0.642857,0.000226,1.000000,0.000000,0.000161,1.000000,0.000000
"Au (Yakubovsky-6nm)",Yakubovsky-6nm,RefractiveIndex.info,main,Yakubovsky-6nm.yml,0.012775,0.997281,1.000000,0.002162,0.983515,1.000000,0.001016,0.982756,1.000000,0.001292,0.000000,0.200000,0.000191,1.000000,0.000000
"Au (Yakubovsky-9nm)",Yakubovsky-9nm,RefractiveIndex.info,main,Yakubovsky-9nm.yml,0.003871,0.999775,1.000000,0.002939,0.863840,1.000000,0.000787,0.933106,1.000000,0.001319,0.000000,0.200000,0.000183,1.000000,0.000000
"B (Fernandez-Perea)",Fernandez-Perea,RefractiveIndex.info,main,Fernandez-Perea.yml,0.000578,1.000000,0.000000,0.000323,1.000000,0.000000,0.000282,1.000000,0.000000,0.000439,1.000000,0.000000,0.000337,1.000000,0.000000
"B4C (Larruquert)",Larruquert,RefractiveIndex.info,main,Larruquert.yml,0.000677,1.000000,0.000000,0.000714,1.000000,0.000000,0.000438,1.000000,0.000000,0.000378,1.000000,0.000000,0.000163,1.000000,0.000000
"BN (Grudinin-DFT-e)",Grudinin-DFT-e,RefractiveIndex.info,main,Grudinin-DFT-e.yml,0.000169,0.995506,1.000000,0.000203,1.000000,1.000000,0.000072,1.000000,0.652364,0.000156,1.000000,0.000000,0.000186,1.000000,0.000000
"BN (Grudinin-DFT-o)",Grudinin-DFT-o,RefractiveIndex.info,main,Grudinin-DFT-o.yml,0.000331,0.998528,1.000000,0.000449,1.000000,1.000000,0.000475,1.000000,0.652364,0.000482,1.000000,0.000000,0.000260,1.000000,0.000000
"BN (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"BN (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"BaF2 (Kaiser)",Kaiser,RefractiveIndex.info,main,Kaiser.yml,0.000089,1.000000,0.000000,0.000116,1.000000,0.000000,0.000098,1.000000,0.000000,0.000086,1.000000,0.000000,0.000307,0.988567,0.588235
"BaF2 (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Be (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Be (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Be (Svechnikov)",Svechnikov,RefractiveIndex.info,main,Svechnikov.yml,0.000282,1.000000,0.000000,0.000474,1.000000,0.000000,0.000508,1.000000,0.000000,0.000397,1.000000,0.000000,0.000278,1.000000,0.000000
"Bi (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Bi (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Bi (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Bi2Se3 (Ermolaev)",Ermolaev,RefractiveIndex.info,main,Ermolaev.yml,0.000477,0.999859,1.000000,0.000789,0.995793,1.000000,0.001044,0.988540,1.000000,0.000650,0.703939,0.200000,0.000439,1.000000,0.000000
"Bi2Se3 (Fang-10L)",Fang-10L,RefractiveIndex.info,main,Fang-10L.yml,0.000802,0.998346,1.000000,0.000626,0.997648,1.000000,0.001293,0.984172,0.421429,0.000441,1.000000,0.000000,0.000444,1.000000,0.000000
"Bi2Se3 (Fang-2L)",Fang-2L,RefractiveIndex.info,main,Fang-2L.yml,0.000732,0.998685,1.000000,0.000627,0.992618,1.000000,0.001413,0.983253,0.421429,0.000129,1.000000,0.000000,0.000166,1.000000,0.000000
"Bi2Se3 (Fang-4L)",Fang-4L,RefractiveIndex.info,main,Fang-4L.yml,0.000808,0.997986,1.000000,0.000715,0.996063,1.000000,0.001639,0.981992,0.421429,0.000345,1.000000,0.000000,0.000392,1.000000,0.000000
"Bi2Se3 (Fang-6L)",Fang-6L,RefractiveIndex.info,main,Fang-6L.yml,0.000847,0.998114,1.000000,0.000609,0.997471,1.000000,0.001338,0.984258,0.421429,0.000443,1.000000,0.000000,0.000441,1.000000,0.000000
"Bi2Se3 (Fang-8L)",Fang-8L,RefractiveIndex.info,main,Fang-8L.yml,0.000815,0.998425,1.000000,0.000661,0.997346,1.000000,0.000782,0.993542,0.421429,0.000442,1.000000,0.000000,0.000443,1.000000,0.000000
"Bi2Te3 (Ermolaev)",Ermolaev,RefractiveIndex.info,main,Ermolaev.yml,0.000477,0.999859,1.000000,0.000789,0.995793,1.000000,0.001044,0.988540,1.000000,0.000650,0.703939,0.200000,0.000439,1.000000,0.000000
"BiFeO3 (Kumar)",Kumar,RefractiveIndex.info,main,Kumar.yml,0.002107,0.996744,1.000000,0.000259,0.993975,1.000000,0.000230,0.977779,0.406643,0.000220,1.000000,0.000000,0.000423,1.000000,0.000000
"C (Arakawa)",Arakawa,RefractiveIndex.info,main,Arakawa.yml,0.000439,0.996772,1.000000,0.001212,0.996511,1.000000,0.001872,0.997392,0.690286,0.000257,1.000000,0.000000,0.000304,1.000000,0.000000
"C (Djurisic-e)",Djurisic-e,RefractiveIndex.info,main,Djurisic-e.yml,0.000169,0.988234,0.559070,0.000159,1.000000,0.000000,0.000134,1.000000,0.000000,0.000118,1.000000,0.000000,0.000140,1.000000,0.000000
"C (Djurisic-o)",Djurisic-o,RefractiveIndex.info,main,Djurisic-o.yml,0.000588,0.999568,1.000000,0.000707,0.997596,1.000000,0.000910,0.999543,1.000000,0.002065,0.997243,1.000000,0.001117,0.994320,0.450824
"C (Dore)",Dore,RefractiveIndex.info,main,Dore.yml,0.000300,1.000000,0.000000,0.000464,1.000000,0.000000,0.000455,1.000000,0.000000,0.001919,0.566999,1.000000,0.000262,0.976045,1.000000
"C (El-Sayed)",El-Sayed,RefractiveIndex.info,main,El-Sayed.yml,0.000703,0.998584,1.000000,0.001002,0.993469,0.687500,0.000231,1.000000,0.000000,0.000262,1.000000,0.000000,0.000311,1.000000,0.000000
"C (Ermolaev-SWCNT-e)",Ermolaev-SWCNT-e,RefractiveIndex.info,main,Ermolaev-SWCNT-e.yml,0.000096,0.995626,1.000000,0.000123,0.997908,1.000000,0.000342,0.997644,0.428571,0.000238,1.000000,0.000000,0.000283,1.000000,0.000000
"C (Ermolaev-SWCNT-o)",Ermolaev-SWCNT-o,RefractiveIndex.info,main,Ermolaev-SWCNT-o.yml,0.000243,0.998515,1.000000,0.000445,0.997949,1.000000,0.000814,0.997841,0.428571,0.000207,1.000000,0.000000,0.000337,1.000000,0.000000
"C (Ermolaev)",Ermolaev,RefractiveIndex.info,main,Ermolaev.yml,0.000477,0.999859,1.000000,0.000789,0.995793,1.000000,0.001044,0.988540,1.000000,0.000650,0.703939,0.200000,0.000439,1.000000,0.000000
"C (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"C (Larruquert)",Larruquert,RefractiveIndex.info,main,Larruquert.yml,0.000677,1.000000,0.000000,0.000714,1.000000,0.000000,0.000438,1.000000,0.000000,0.000378,1.000000,0.000000,0.000163,1.000000,0.000000
"C (Phillip)",Phillip,RefractiveIndex.info,main,Phillip.yml,0.000354,0.986385,1.000000,0.000122,1.000000,1.000000,0.000302,1.000000,1.000000,0.000208,1.000000,1.000000,0.000234,1.000000,0.411765
