name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Diopside CaMg(SiO_3)_2 (IN-9B)",IN-9B,becknic,mineral,mineral.silicate.inosilicate.medium.tir.in-9b.jpl.nicolet.spectrum.txt,0.000415,1.000000,0.000000,0.000945,1.000000,0.000000,0.001619,0.997129,0.356929,0.008713,0.996719,1.000000,0.004743,0.988300,1.000000
"Enstatite Mg_2(SiO_3)_2 (IN-10B)",IN-10B,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-10b.jpl.beckman.spectrum.txt,0.007351,0.978748,0.883721,0.018028,0.971817,1.000000,0.004219,0.998223,1.000000,0.000720,1.000000,0.000000,0.000531,1.000000,0.000000
"Enstatite Mg_2(SiO_3)_2 (IN-10B)",IN-10B,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-10b.jpl.perkin.spectrum.txt,0.008369,0.975684,0.883721,0.022477,0.955278,1.000000,0.004163,0.998312,1.000000,0.000675,1.000000,0.000000,0.000595,1.000000,0.000000
"Johannsenite Ca(Mn,Fe^2+)(SiO_3)_2 (IN-12A)",IN-12A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-12a.jpl.beckman.spectrum.txt,0.000619,0.996948,0.883721,0.000695,0.985299,1.000000,0.001609,0.999697,1.000000,0.000754,1.000000,0.000000,0.000799,1.000000,0.000000
"Johannsenite Ca(Mn,Fe^2+)(SiO_3)_2 (IN-12A)",IN-12A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-12a.jpl.perkin.spectrum.txt,0.000189,0.999657,0.883721,0.000784,0.970092,1.000000,0.001788,0.999591,1.000000,0.000822,1.000000,0.000000,0.000832,1.000000,0.000000
"Spodumene LiAlS_2O_6 (IN-13A)",IN-13A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-13a.jpl.beckman.spectrum.txt,0.001232,0.999037,0.883721,0.001174,0.967008,1.000000,0.001528,0.969575,1.000000,0.000513,1.000000,0.000000,0.000514,1.000000,0.000000
"Spodumene LiAlS_2O_6 (IN-13A)",IN-13A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-13a.jpl.perkin.spectrum.txt,0.000917,0.999483,0.883721,0.001099,0.945670,1.000000,0.001226,0.994107,1.000000,0.000462,1.000000,0.000000,0.000677,1.000000,0.000000
"Rhodonite (Mn,Ca)SiO_3 (IN-1A)",IN-1A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-1a.jpl.beckman.spectrum.txt,0.005600,0.998047,0.883721,0.005790,0.998271,1.000000,0.003572,0.997125,1.000000,0.000763,1.000000,0.000000,0.000603,1.000000,0.000000
"Rhodonite (Mn,Ca)SiO_3 (IN-1A)",IN-1A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-1a.jpl.perkin.spectrum.txt,0.004870,0.998425,0.883721,0.007129,0.997095,1.000000,0.003402,0.997408,1.000000,0.000784,1.000000,0.000000,0.000613,1.000000,0.000000
"Wollastonite CaSiO_3 (IN-2A)",IN-2A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-2a.jpl.beckman.spectrum.txt,0.001165,0.994925,0.883721,0.000976,0.995939,1.000000,0.001424,0.985526,1.000000,0.000407,1.000000,0.000000,0.000662,1.000000,0.000000
"Wollastonite CaSiO_3 (IN-2A)",IN-2A,becknic,mineral,mineral.silicate.inosilicate.medium.vswir.in-2a.jpl.perkin.spectrum.txt,0.001065,0.997554,0.883721,0.001569,0.990327,1.000000,0.001651,0.990408,1.000000,0.000418,1.000000,0.000000,0.000639,1.000000,0.000000
