name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Karoonda2 (Karoonda2)",Karoonda2,becknic,meteorites,meteorites.carbonaceouschondrite.c4.fine.tir.karoonda2.jhu.becknic.spectrum.txt,0.000041,1.000000,0.000000,0.000057,1.000000,0.000000,0.000084,1.000000,0.300357,0.000190,0.980338,1.000000,0.000216,0.997097,1.000000
"Karoonda3 (Karoonda3)",Karoonda3,becknic,meteorites,meteorites.carbonaceouschondrite.c4.fine.tir.karoonda3.jhu.becknic.spectrum.txt,0.000041,1.000000,0.000000,0.000057,1.000000,0.000000,0.000091,1.000000,0.300357,0.000176,1.000000,1.000000,0.000201,0.996616,1.000000
"Alais (24)",24,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.24.jhu.becknic.spectrum.txt,0.000039,1.000000,0.000000,0.000054,1.000000,0.000000,0.000104,1.000000,0.300357,0.000206,0.997410,1.000000,0.000107,0.998066,1.000000
"Ivuna (Ivuna)",Ivuna,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.ivuna.jhu.becknic.spectrum.txt,0.000101,1.000000,0.000000,0.000140,1.000000,0.000000,0.000163,1.000000,0.300357,0.000410,0.997286,1.000000,0.000216,0.998656,1.000000
"Orgueil.1 (Orgueil_1)",Orgueil_1,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_1.jhu.becknic.spectrum.txt,0.000036,1.000000,0.000000,0.000049,1.000000,0.000000,0.000104,1.000000,0.300357,0.000173,0.997133,1.000000,0.000074,0.998160,1.000000
"Orgueil.2 (Orgueil_2)",Orgueil_2,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_2.jhu.becknic.spectrum.txt,0.000040,1.000000,0.000000,0.000055,1.000000,0.000000,0.000094,1.000000,0.300357,0.000205,0.997916,1.000000,0.000118,0.997954,1.000000
"Orgueil.3 (Orgueil_3)",Orgueil_3,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_3.jhu.becknic.spectrum.txt,0.000038,1.000000,0.000000,0.000052,1.000000,0.000000,0.000079,1.000000,0.300357,0.000257,0.996659,1.000000,0.000073,0.999160,1.000000
"ALH 83100 (ALH83100)",ALH83100,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.alh83100.jhu.becknic.spectrum.txt,0.000051,1.000000,0.000000,0.000071,1.000000,0.000000,0.000129,1.000000,0.300357,0.000290,0.994866,1.000000,0.000082,0.999438,1.000000
"ALH 83102 (ALH83102)",ALH83102,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.alh83102.jhu.becknic.spectrum.txt,0.000032,1.000000,0.000000,0.000044,1.000000,0.000000,0.000072,1.000000,0.300357,0.000204,0.996737,1.000000,0.000076,0.999337,1.000000
"Murchison.1 (Murchison_1)",Murchison_1,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murchison_1.jhu.becknic.spectrum.txt,0.000044,1.000000,0.000000,0.000061,1.000000,0.000000,0.000086,1.000000,0.300357,0.000201,0.994553,1.000000,0.000085,0.999183,1.000000
"Murchison.2 (Murchison_2)",Murchison_2,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murchison_2.jhu.becknic.spectrum.txt,0.000032,1.000000,0.000000,0.000044,1.000000,0.000000,0.000093,1.000000,0.300357,0.000157,0.996164,1.000000,0.000064,0.999442,1.000000
"Murray (Murray)",Murray,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murray.jhu.becknic.spectrum.txt,0.000032,1.000000,0.000000,0.000045,1.000000,0.000000,0.000071,1.000000,0.300357,0.000163,0.996554,1.000000,0.000086,0.999224,1.000000
"ALH 83108 (ALH83108)",ALH83108,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.alh83108.jhu.becknic.spectrum.txt,0.000066,1.000000,0.000000,0.000091,1.000000,0.000000,0.000134,1.000000,0.300357,0.000302,0.988507,1.000000,0.000160,0.999194,1.000000
"Lance1 (Lance1)",Lance1,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.lance1.jhu.becknic.spectrum.txt,0.000062,1.000000,0.000000,0.000086,1.000000,0.000000,0.000165,1.000000,0.300357,0.000238,0.979127,1.000000,0.000166,0.998904,1.000000
"Lance2 (Lance2)",Lance2,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.lance2.jhu.becknic.spectrum.txt,0.000062,1.000000,0.000000,0.000086,1.000000,0.000000,0.000135,1.000000,0.300357,0.000248,0.992109,1.000000,0.000179,0.998890,1.000000
"Ornans (Ornans)",Ornans,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.ornans.jhu.becknic.spectrum.txt,0.000053,1.000000,0.000000,0.000074,1.000000,0.000000,0.000151,1.000000,0.300357,0.000238,0.981347,1.000000,0.000144,0.998796,1.000000
"Warrenton (Warrenton)",Warrenton,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.warrenton.jhu.becknic.spectrum.txt,0.000071,1.000000,0.000000,0.000099,1.000000,0.000000,0.000181,1.000000,0.300357,0.000270,0.988150,1.000000,0.000176,0.998830,1.000000
"ALHA 77003 (ALHA77003)",ALHA77003,becknic,meteorites,meteorites.carbonaceouschondrite.co3.fine.tir.alha77003.jhu.becknic.spectrum.txt,0.000085,1.000000,0.000000,0.000118,1.000000,0.000000,0.000179,1.000000,0.300357,0.000339,0.991004,1.000000,0.000286,0.998984,1.000000
"Isna (Isna)",Isna,becknic,meteorites,meteorites.carbonaceouschondrite.co3.fine.tir.isna.jhu.becknic.spectrum.txt,0.000073,1.000000,0.000000,0.000101,1.000000,0.000000,0.000154,1.000000,0.300357,0.000279,0.991185,1.000000,0.000182,0.998978,1.000000
"Allende2 (Allende1)",Allende1,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende1.jhu.becknic.spectrum.txt,0.000024,1.000000,0.000000,0.000033,1.000000,0.000000,0.000050,1.000000,0.300357,0.000242,0.969148,1.000000,0.000127,0.998595,1.000000
"Allende3 (Allende3)",Allende3,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende3.jhu.becknic.spectrum.txt,0.000039,1.000000,0.000000,0.000054,1.000000,0.000000,0.000089,1.000000,0.300357,0.000161,0.981385,1.000000,0.000166,0.998474,1.000000
"Allende4 (Allende4)",Allende4,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende4.jhu.becknic.spectrum.txt,0.000034,1.000000,0.000000,0.000046,1.000000,0.000000,0.000097,1.000000,0.300357,0.000143,1.000000,1.000000,0.000147,0.998473,1.000000
"Happy Canyon (HappyCanyon)",HappyCanyon,becknic,meteorites,meteorites.enstatitechondrite.e6.fine.tir.happycanyon.jhu.becknic.spectrum.txt,0.000127,1.000000,0.000000,0.000206,1.000000,0.000000,0.000368,1.000000,0.300357,0.000653,0.995136,1.000000,0.000261,0.998936,1.000000
"ALHA 77299 (ALHA77299)",ALHA77299,becknic,meteorites,meteorites.ordinarychondrite.h3.fine.tir.alha77299.jhu.becknic.spectrum.txt,0.000085,1.000000,0.000000,0.000118,1.000000,0.000000,0.000179,1.000000,0.300357,0.000339,0.996062,1.000000,0.000226,0.996911,1.000000
"ALHA 77294 (ALHA77294)",ALHA77294,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.alha77294.jhu.becknic.spectrum.txt,0.000128,1.000000,0.000000,0.000214,1.000000,0.000000,0.000306,0.958647,0.300357,0.000554,0.996119,1.000000,0.000268,0.999335,1.000000
"Marilia (Marilia)",Marilia,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.marilia.jhu.becknic.spectrum.txt,0.000121,1.000000,0.000000,0.000168,1.000000,0.000000,0.000268,1.000000,0.300357,0.000329,0.996819,1.000000,0.000220,0.999025,1.000000
"Millen1 (Millen5822)",Millen5822,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.millen5822.jhu.becknic.spectrum.txt,0.000117,1.000000,0.000000,0.000163,1.000000,0.000000,0.000239,1.000000,0.300357,0.000576,0.996579,1.000000,0.000199,0.999446,1.000000
"Millen2 (Millen5823)",Millen5823,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.millen5823.jhu.becknic.spectrum.txt,0.000069,1.000000,0.000000,0.000096,1.000000,0.000000,0.000157,1.000000,0.300357,0.000369,0.995397,1.000000,0.000180,0.999437,1.000000
"Sao Jose do Rio Preto (SaoJosedoRioPreto)",SaoJosedoRioPreto,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.saojosedoriopreto.jhu.becknic.spectrum.txt,0.000127,1.000000,0.000000,0.000204,1.000000,0.000000,0.000305,1.000000,0.300357,0.000745,0.995880,1.000000,0.000404,0.996851,1.000000
"Uberaba (Uberaba)",Uberaba,becknic,meteorites,meteorites.ordinarychondrite.h5.fine.tir.uberaba.jhu.becknic.spectrum.txt,0.000130,1.000000,0.000000,0.000193,1.000000,0.000000,0.000343,1.000000,0.300357,0.000412,0.996810,1.000000,0.000266,0.999249,1.000000
"Ucera (Ucera)",Ucera,becknic,meteorites,meteorites.ordinarychondrite.h5.fine.tir.ucera.jhu.becknic.spectrum.txt,0.000117,1.000000,0.000000,0.000163,1.000000,0.000000,0.000247,1.000000,0.300357,0.000451,0.994219,1.000000,0.000277,0.998972,1.000000
"ALHA 77271 (ALHA77256)",ALHA77256,becknic,meteorites,meteorites.ordinarychondrite.h6.fine.tir.alha77256.jhu.becknic.spectrum.txt,0.000129,1.000000,0.000000,0.000197,1.000000,0.000000,0.000309,0.926772,0.300357,0.000525,0.994843,1.000000,0.000273,0.998797,1.000000
"ALHA 77214 (ALHA77214)",ALHA77214,becknic,meteorites,meteorites.ordinarychondrite.l3.fine.tir.alha77214.jhu.becknic.spectrum.txt,0.000088,1.000000,0.000000,0.000122,1.000000,0.000000,0.000175,1.000000,0.300357,0.000318,0.995147,1.000000,0.000157,0.998873,1.000000
"ALHA 77216 (ALHA77216)",ALHA77216,becknic,meteorites,meteorites.ordinarychondrite.l3.fine.tir.alha77216.jhu.becknic.spectrum.txt,0.000090,1.000000,0.000000,0.000125,1.000000,0.000000,0.000206,0.967244,0.300357,0.000449,0.993970,1.000000,0.000244,0.999287,1.000000
"Shelburn (Shelburn)",Shelburn,becknic,meteorites,meteorites.ordinarychondrite.l5.fine.tir.shelburn.jhu.becknic.spectrum.txt,0.000150,1.000000,0.000000,0.000269,1.000000,0.000000,0.000346,0.965429,0.300357,0.000808,0.996061,1.000000,0.000379,0.998473,1.000000
"ALHA 77155 (ALHA77155)",ALHA77155,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.alha77155.jhu.becknic.spectrum.txt,0.000142,1.000000,0.000000,0.000263,1.000000,0.000000,0.000360,0.976283,0.300357,0.000639,0.996818,1.000000,0.000327,0.999060,1.000000
"ALHA 77231 (ALHA77231)",ALHA77231,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.alha77231.jhu.becknic.spectrum.txt,0.000144,1.000000,0.000000,0.000265,1.000000,0.000000,0.000356,0.984233,0.300357,0.000696,0.996532,1.000000,0.000339,0.999065,1.000000
"La Criolla (LaCriolla)",LaCriolla,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.lacriolla.jhu.becknic.spectrum.txt,0.000132,1.000000,0.000000,0.000190,1.000000,0.000000,0.000294,1.000000,0.300357,0.000532,0.996615,1.000000,0.000332,0.997387,1.000000
"New Concord (Murray)",Murray,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.murray.jhu.becknic.spectrum.txt,0.000126,1.000000,0.000000,0.000235,1.000000,0.000000,0.000337,0.959504,0.300357,0.000753,0.995232,1.000000,0.000321,0.998911,1.000000
"Olivenza (Olivenza)",Olivenza,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.olivenza.jhu.becknic.spectrum.txt,0.000127,1.000000,0.000000,0.000224,1.000000,0.000000,0.000323,1.000000,0.300357,0.000566,0.996962,1.000000,0.000247,0.999417,1.000000
"PCA 82507 (PCA82507)",PCA82507,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.pca82507.jhu.becknic.spectrum.txt,0.000127,1.000000,0.000000,0.000224,1.000000,0.000000,0.000325,0.987149,0.300357,0.000623,0.996102,1.000000,0.000339,0.999188,1.000000
"TIL 82402 (TIL82402)",TIL82402,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.til82402.jhu.becknic.spectrum.txt,0.000127,1.000000,0.000000,0.000226,1.000000,0.000000,0.000344,0.958117,0.300357,0.000545,0.995696,1.000000,0.000261,0.999462,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.tir.a-1a.jpl.nicolet.spectrum.txt,0.000235,1.000000,0.000000,0.000781,1.000000,0.000000,0.001165,0.986979,0.356929,0.010930,0.996793,1.000000,0.015728,0.928662,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.tir.a-2a.jpl.nicolet.spectrum.txt,0.000200,1.000000,0.000000,0.000297,1.000000,0.000000,0.001654,0.986077,0.356929,0.000821,0.964696,1.000000,0.018663,0.931147,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-1a.jpl.beckman.spectrum.txt,0.003801,0.999765,0.883721,0.000863,0.997854,1.000000,0.001793,0.999170,1.000000,0.000798,1.000000,0.000000,0.000822,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-1a.jpl.perkin.spectrum.txt,0.004182,0.999720,0.883721,0.001687,0.980542,1.000000,0.001342,0.999463,1.000000,0.000793,1.000000,0.000000,0.000803,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-2a.jpl.beckman.spectrum.txt,0.003638,0.998260,0.883721,0.002534,0.997074,1.000000,0.012544,0.993456,1.000000,0.000259,1.000000,0.000000,0.000228,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-2a.jpl.perkin.spectrum.txt,0.004050,0.998200,0.883721,0.003601,0.993398,1.000000,0.012238,0.994261,1.000000,0.000233,1.000000,0.000000,0.000213,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.tir.a-1a.jpl.nicolet.spectrum.txt,0.000386,1.000000,0.000000,0.001075,0.000000,0.000000,0.001343,0.883610,0.356929,0.006454,0.998386,1.000000,0.018635,0.988795,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.tir.a-2a.jpl.nicolet.spectrum.txt,0.000718,1.000000,0.000000,0.000672,1.000000,0.000000,0.003475,0.985889,0.356929,0.008642,0.988654,1.000000,0.001824,0.993972,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-1a.jpl.beckman.spectrum.txt,0.001849,0.999776,0.883721,0.001245,0.971361,1.000000,0.001180,0.986314,1.000000,0.000841,1.000000,0.000000,0.001143,0.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-1a.jpl.perkin.spectrum.txt,0.001495,0.999895,0.883721,0.003323,0.797363,1.000000,0.001584,0.994003,1.000000,0.000616,1.000000,0.000000,0.000907,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-2a.jpl.beckman.spectrum.txt,0.006585,0.998388,0.883721,0.000816,0.997862,1.000000,0.007588,0.995897,1.000000,0.000962,1.000000,0.000000,0.000578,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-2a.jpl.perkin.spectrum.txt,0.006730,0.998404,0.883721,0.001129,0.996444,1.000000,0.008420,0.995210,1.000000,0.000964,1.000000,0.000000,0.000683,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.tir.a-1a.jpl.nicolet.spectrum.txt,0.000227,1.000000,0.000000,0.000608,1.000000,0.000000,0.001135,0.967615,0.356929,0.008617,0.998342,1.000000,0.019104,0.945805,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.tir.a-2a.jpl.nicolet.spectrum.txt,0.000479,1.000000,0.000000,0.000538,1.000000,0.000000,0.003227,0.987393,0.356929,0.001293,0.992156,1.000000,0.016726,0.933178,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-1a.jpl.beckman.spectrum.txt,0.002357,0.999892,0.883721,0.001079,0.990063,1.000000,0.001265,0.998458,1.000000,0.000556,1.000000,0.000000,0.000737,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-1a.jpl.perkin.spectrum.txt,0.002673,0.999873,0.883721,0.000948,0.989818,1.000000,0.001238,0.999121,1.000000,0.000538,1.000000,0.000000,0.000748,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-2a.jpl.beckman.spectrum.txt,0.005555,0.998360,0.883721,0.001958,0.998042,1.000000,0.010984,0.995941,1.000000,0.000428,1.000000,0.000000,0.000252,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-2a.jpl.perkin.spectrum.txt,0.005732,0.998304,0.883721,0.003130,0.995307,1.000000,0.012148,0.995470,1.000000,0.000418,1.000000,0.000000,0.000256,1.000000,0.000000
"Gaylussite Na2Ca(CO3)2 * 5H2O (NMNH102876-2)",NMNH102876-2,becknic,mineral,mineral.borate.none.coarse.all.nmnh102876-2.usgs.perknic.spectrum.txt,0.001484,0.996963,0.883721,0.001337,0.899019,1.000000,0.004199,0.998329,1.000000,0.000737,0.993778,1.000000,0.009332,0.767694,0.870588
"Pinnoite MgB2O4 * 3H2O (NMNH123943)",NMNH123943,becknic,mineral,mineral.borate.none.coarse.all.nmnh123943.usgs.perknic.spectrum.txt,0.000692,0.959738,0.883721,0.002414,0.648940,1.000000,0.009154,0.993653,1.000000,0.003192,0.985948,1.000000,0.001190,0.951972,0.870588
"Inderite MgB3O3(OH)5 * 5H2O (NMNH137833)",NMNH137833,becknic,mineral,mineral.borate.none.coarse.all.nmnh137833.usgs.perknic.spectrum.txt,0.000555,0.999735,0.883721,0.002806,0.820160,1.000000,0.005939,0.998424,1.000000,0.001203,0.996107,1.000000,0.001935,0.958577,0.870588
"Kaliborite KHMg2B12O16(OH)10 * 4H2O (NMNH160075)",NMNH160075,becknic,mineral,mineral.borate.none.coarse.all.nmnh160075.usgs.perknic.spectrum.txt,0.001259,0.998635,0.883721,0.000990,0.877408,1.000000,0.002304,0.999562,1.000000,0.000677,0.992678,1.000000,0.003078,0.913017,0.870588
"Rivadavite Na6MgB24O40 * 22H2O (NMNH170164)",NMNH170164,becknic,mineral,mineral.borate.none.coarse.all.nmnh170164.usgs.perknic.spectrum.txt,0.001662,0.950951,0.883721,0.009053,0.963408,1.000000,0.005634,0.998162,1.000000,0.001141,0.990741,1.000000,0.012079,0.763535,0.870588
"Meyerhofferite Ca2B6O6(OH)10 * H2O (NMNH96075-3)",NMNH96075-3,becknic,mineral,mineral.borate.none.coarse.all.nmnh96075-3.usgs.perknic.spectrum.txt,0.001054,0.999606,0.883721,0.003246,0.890932,1.000000,0.011658,0.993757,1.000000,0.002304,0.994146,1.000000,0.002345,0.927465,0.870588
"Kernite  Na2B4O6(OH)2 * 3H2O (None)",None,becknic,mineral,mineral.borate.none.coarse.all.none.usgs.perknic.spectrum.txt,0.000665,0.959415,0.883721,0.004938,0.746517,1.000000,0.008871,0.996157,1.000000,0.003586,0.995514,1.000000,0.007321,0.900378,0.870588
"Ulexite NaCaB5O6(OH)6 * 5H2O (Ulexite)",Ulexite,becknic,mineral,mineral.borate.none.coarse.all.ulexite.usgs.perknic.spectrum.txt,0.000639,0.982035,0.883721,0.004625,0.950959,1.000000,0.007128,0.998337,1.000000,0.001789,0.989854,1.000000,0.002615,0.895692,0.870588
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.tir.b-1a.jpl.nicolet.spectrum.txt,0.000528,1.000000,0.000000,0.000433,1.000000,0.000000,0.005957,0.945456,0.356929,0.001239,0.964779,1.000000,0.013106,0.930738,1.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.tir.b-2a.jpl.nicolet.spectrum.txt,0.000502,1.000000,0.000000,0.000460,1.000000,0.000000,0.005687,0.983391,0.356929,0.004727,0.993385,1.000000,0.011209,0.874127,1.000000
"Ulexite NaCaB_5O_6(OH)_6.5H_2O (B-3A)",B-3A,becknic,mineral,mineral.borate.none.coarse.tir.b-3a.jpl.nicolet.spectrum.txt,0.000128,1.000000,0.000000,0.000199,1.000000,0.000000,0.002290,0.968305,0.356929,0.001033,0.949121,1.000000,0.006402,0.869324,1.000000
"Tincalconite Na_2B_4O_5(OH)_4.3H_2O (B-4A)",B-4A,becknic,mineral,mineral.borate.none.coarse.tir.b-4a.jpl.nicolet.spectrum.txt,0.000406,1.000000,0.000000,0.000463,1.000000,0.000000,0.002502,0.988353,0.356929,0.002882,0.980181,1.000000,0.006605,0.840515,1.000000
"Howlite Ca_2B_5SiO_9(OH)_5 (B-5A)",B-5A,becknic,mineral,mineral.borate.none.coarse.tir.b-5a.jpl.nicolet.spectrum.txt,0.000621,1.000000,0.000000,0.000671,1.000000,0.000000,0.013646,0.992088,0.356929,0.003814,0.987143,1.000000,0.007406,0.955278,1.000000
"Borax Na_2B_4O_5(OH)_4.8H_2O (B-6A)",B-6A,becknic,mineral,mineral.borate.none.coarse.tir.b-6a.jpl.nicolet.spectrum.txt,0.000447,1.000000,0.000000,0.000477,1.000000,0.000000,0.002409,0.989222,0.356929,0.002845,0.978332,1.000000,0.005159,0.847943,1.000000
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.vswir.b-1a.jpl.beckman.spectrum.txt,0.001986,0.997334,0.883721,0.008045,0.859911,1.000000,0.015727,0.995870,1.000000,0.000227,1.000000,0.000000,0.000209,1.000000,0.000000
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.vswir.b-1a.jpl.perkin.spectrum.txt,0.000987,0.999341,0.883721,0.009018,0.843446,1.000000,0.014275,0.996400,1.000000,0.000260,1.000000,0.000000,0.000232,1.000000,0.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.vswir.b-2a.jpl.beckman.spectrum.txt,0.001813,0.989702,0.883721,0.003925,0.877859,1.000000,0.009653,0.997578,1.000000,0.000810,1.000000,0.000000,0.000636,1.000000,0.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.vswir.b-2a.jpl.perkin.spectrum.txt,0.000820,0.997305,0.883721,0.003971,0.883905,1.000000,0.011056,0.996727,1.000000,0.000758,1.000000,0.000000,0.000602,1.000000,0.000000
